age,gender,race,span_hisp_latin,marital_status,education_level,active_certification_license,disability,health_status,insurance_coverage_flag,citizenship,birth_country,immigration_period,employed_or_not,worker_class,industry,total_income,taxable_income,poverty_category,child_outside_household,child_support_flag,annual_child_support,household_status,metropolitan_status,state,region,household_income,financial_assistance_flag
35,2,1,2,7,44,2,2,2,1,1,57,0,1,1,5,73550,58850,4,2,0,0,1,1,12,3,73550,2
27,2,2,2,1,39,2,2,2,1,1,57,0,7,0,0,0,0,2,2,0,0,1,1,12,3,17000,2
29,1,2,2,1,43,2,2,2,1,1,57,0,1,1,9,17000,0,2,2,0,0,2,1,12,3,17000,2
34,2,2,2,7,44,1,2,2,1,1,57,0,1,1,10,53012,35012,4,2,0,0,1,1,12,3,53012,2
23,2,1,2,7,42,2,2,1,1,4,200,17,4,1,8,5451,101,3,2,0,0,5,1,12,3,38201,2
26,1,1,2,7,43,2,2,1,1,1,57,0,1,1,5,9900,0,1,2,0,0,1,1,12,3,47900,2
33,2,2,2,5,42,2,2,3,1,1,57,0,1,4,13,21502,3502,2,1,2,0,1,1,12,3,21502,2
33,2,1,2,1,39,2,2,2,1,1,57,0,1,1,5,35001,95011,4,2,0,0,1,1,12,3,119011,2
34,1,1,2,1,40,2,2,2,1,1,57,0,1,1,9,84010,0,4,2,0,0,2,1,12,3,119011,2
30,2,1,1,2,40,2,2,3,1,4,303,21,7,0,0,0,0,4,2,0,0,2,1,12,3,56000,2
37,2,2,2,1,40,2,2,2,1,1,57,0,1,1,11,0,1000,3,2,0,0,1,1,12,3,25000,2
26,2,1,1,7,43,2,2,3,1,4,365,21,1,3,13,28068,10068,4,2,0,0,1,1,12,3,28068,2
30,1,1,1,5,40,2,2,3,1,2,73,17,1,1,9,31000,19000,4,2,0,0,1,1,12,3,31000,2
27,1,1,2,7,39,2,2,1,1,1,57,0,1,1,11,18000,6000,2,2,0,0,6,1,12,3,18000,2
35,2,1,1,7,39,2,2,3,1,2,73,25,1,1,9,0,0,1,2,0,0,1,1,12,3,0,2
27,2,2,2,7,43,2,2,1,1,1,57,0,1,1,10,35150,23150,4,2,0,0,6,1,12,3,56390,2
30,2,1,1,7,39,2,1,4,2,1,57,0,6,0,0,3250,0,2,2,0,0,1,1,12,3,18250,2
25,2,2,2,7,43,2,2,3,1,1,57,0,1,1,11,16900,0,1,2,0,0,1,1,12,3,16900,2
34,1,1,2,1,43,1,2,1,1,1,57,0,1,1,10,50000,34000,4,2,0,0,1,1,12,3,58000,2
24,2,1,1,7,39,2,2,1,2,5,312,19,1,1,3,40005,28005,4,2,0,0,5,1,12,3,125015,2
38,1,1,1,3,39,2,2,1,2,5,312,23,1,1,3,40005,28005,4,2,0,0,6,1,12,3,125015,2
37,1,1,1,7,40,1,2,2,1,4,315,11,1,1,3,80005,68005,4,2,0,0,1,1,12,3,160036,2
37,2,1,2,1,40,2,2,3,1,1,57,0,7,0,0,0,34000,4,2,0,0,1,1,12,3,58000,2
35,1,1,1,1,40,2,2,3,1,1,57,0,1,4,13,58000,0,4,2,0,0,2,1,12,3,58000,2
24,1,1,1,7,34,2,2,1,2,1,57,0,1,5,3,48001,36001,4,2,0,0,1,1,12,3,96002,2
33,1,1,1,1,34,2,2,1,1,5,303,14,1,6,3,55020,28455,4,2,0,0,1,1,12,3,55020,2
37,2,1,1,1,44,2,2,1,2,4,303,16,7,0,0,0,0,4,2,0,0,2,1,12,3,55020,2
34,2,2,2,6,43,2,2,1,1,1,57,0,1,1,6,18220,0,1,2,0,0,1,1,12,3,18220,2
35,2,2,2,5,43,2,2,3,1,1,57,0,1,1,8,30000,18000,4,2,0,0,1,1,12,3,30000,2
38,2,2,2,2,44,1,2,1,1,4,333,16,1,1,10,92001,74052,4,2,0,0,1,1,12,3,109052,2
23,2,1,2,2,40,2,2,3,1,1,57,0,7,0,0,3900,0,4,2,0,0,2,1,12,3,32900,1
26,2,2,2,7,42,2,2,1,1,1,57,0,1,1,10,40700,20000,4,2,0,0,1,1,12,3,40700,2
36,1,1,2,1,41,2,2,2,1,1,57,0,1,1,5,67903,135485,4,2,0,0,1,1,12,3,149485,2
32,2,1,2,1,43,2,2,2,1,1,57,0,1,1,8,81582,0,4,2,0,0,2,1,12,3,149485,2
32,2,2,2,7,40,2,1,5,1,1,57,0,6,0,0,8000,0,3,2,0,0,5,1,12,3,21200,2
30,2,2,2,7,43,2,2,3,1,1,57,0,1,1,10,23777,5777,3,2,0,0,1,1,12,3,23777,2
37,1,1,2,5,40,1,2,2,1,1,57,0,1,1,5,51000,33000,4,1,1,8788,5,1,12,3,114992,2
29,1,2,2,7,43,1,2,1,1,1,57,0,1,1,8,30075,18075,4,2,0,0,5,1,12,3,110653,2
25,2,2,2,7,43,1,2,1,1,1,57,0,1,1,8,42001,30001,4,2,0,0,5,1,12,3,110653,2
29,2,5,2,7,43,2,2,1,1,1,57,0,1,1,10,55240,40400,4,2,0,0,1,1,12,3,55240,2
23,1,1,1,7,40,2,2,2,1,2,73,22,1,1,5,24050,12050,4,2,0,0,5,1,12,3,324050,2
36,1,2,2,6,42,2,2,3,1,1,57,0,1,1,11,6,0,1,2,0,0,1,1,12,3,6,2
34,1,1,2,1,38,2,2,2,1,1,57,0,1,1,5,58013,76043,4,2,0,0,1,1,12,3,100043,2
33,2,1,2,1,38,2,2,2,1,1,57,0,1,1,8,42030,0,4,2,0,0,2,1,12,3,100043,2
27,1,2,2,7,39,2,1,1,2,1,57,0,1,1,9,640,0,1,1,1,10400,1,1,12,3,7899,2
27,2,1,2,7,43,1,1,1,2,1,57,0,1,4,10,30002,18002,4,2,0,0,5,1,12,3,96157,2
37,2,1,2,1,41,2,2,1,2,4,213,18,7,0,0,0,121000,4,2,0,0,1,1,12,3,145000,2
28,1,4,2,1,39,2,2,3,2,1,57,0,1,5,9,40008,16016,4,2,0,0,1,1,12,3,40016,2
28,2,2,2,1,43,2,2,3,2,1,57,0,7,0,0,8,0,4,2,0,0,2,1,12,3,40016,2
23,1,1,2,7,43,2,2,1,2,1,57,0,1,1,5,30000,13000,4,2,0,0,5,1,12,3,334012,2
34,2,1,1,1,39,2,2,3,1,4,303,17,1,4,11,12000,0,1,2,0,0,1,1,12,3,12000,2
36,1,1,2,1,39,2,2,4,2,1,57,0,7,0,0,0,0,1,2,0,0,2,1,12,3,12000,2
37,1,1,2,1,39,1,2,1,2,1,57,0,1,1,9,31001,25001,4,2,0,0,1,1,12,3,49001,2
34,2,2,2,6,36,2,2,1,1,1,57,0,7,0,0,0,0,1,2,0,0,1,1,12,3,0,2
35,2,1,2,1,43,2,2,1,1,1,57,0,1,4,10,60000,0,4,2,0,0,2,1,12,3,126053,2
35,1,1,2,7,40,2,2,1,2,3,110,11,1,1,11,30000,18000,4,2,0,0,1,1,12,3,68400,2
35,1,1,2,7,39,2,2,4,1,1,57,0,1,1,11,0,0,1,2,0,0,1,1,12,3,0,2
35,2,1,2,5,42,2,2,2,1,1,57,0,1,3,13,32010,20010,4,2,0,0,1,1,12,3,76010,2
38,2,1,1,6,36,2,2,3,1,1,57,0,7,0,0,1800,0,2,2,0,0,6,1,12,3,31380,2
37,1,1,2,1,40,2,2,1,1,1,57,0,1,1,6,35050,81560,4,2,0,0,1,1,12,3,105560,2
36,2,1,2,1,43,1,2,1,1,1,57,0,1,1,10,70510,0,4,2,0,0,2,1,12,3,105560,2
33,1,1,2,5,43,2,2,1,1,1,57,0,1,5,8,74005,60895,4,2,0,0,1,1,12,3,156205,2
27,1,1,2,7,39,2,2,1,1,1,57,0,1,1,7,75000,57000,4,2,0,0,6,1,12,3,156205,2
33,1,1,2,7,39,2,2,2,1,1,57,0,1,1,4,32003,20003,4,2,0,0,1,1,12,3,106736,2
38,2,1,2,1,45,2,2,5,1,1,57,0,1,1,10,140101,152102,4,2,0,0,1,1,12,3,176102,2
24,2,1,2,7,39,2,2,3,1,1,57,0,1,1,11,14000,0,4,2,0,0,1,1,12,3,184000,2
27,2,2,2,1,36,2,2,2,1,1,57,0,1,1,12,40002,118538,4,1,2,0,1,1,12,3,142538,2
32,1,1,2,7,39,2,2,1,1,1,57,0,1,1,12,38000,20000,4,2,0,0,1,1,12,3,38000,2
34,1,1,2,5,39,2,2,3,1,1,57,0,1,1,3,65021,53021,4,2,0,0,1,1,12,3,111651,2
24,2,1,1,1,39,2,2,2,1,1,57,0,1,1,5,20020,21050,4,2,0,0,5,1,12,3,113141,2
25,2,1,1,1,39,2,2,2,1,1,57,0,1,1,9,25030,0,4,2,0,0,6,1,12,3,113141,2
35,1,2,2,1,40,1,2,2,1,1,57,0,4,3,13,35000,0,4,2,0,0,2,1,12,3,70000,2
35,2,1,2,5,42,2,2,3,1,1,57,0,1,1,6,18600,600,1,2,0,0,1,1,12,3,18600,2
32,2,1,2,5,37,2,2,1,1,1,57,0,7,0,0,17000,0,4,2,0,0,5,1,12,3,110034,2
37,2,1,2,4,42,2,2,1,2,1,57,0,1,1,11,26001,8001,2,2,0,0,1,1,12,3,26001,2
34,1,1,1,1,44,1,2,1,1,2,73,25,1,1,9,26000,32001,4,2,0,0,1,1,12,3,56001,2
29,2,1,1,1,44,2,2,1,1,2,73,25,1,1,10,30001,0,4,2,0,0,2,1,12,3,56001,2
27,1,1,2,7,40,2,2,3,1,1,57,0,1,1,3,14400,2400,4,1,2,0,1,1,12,3,89501,2
31,2,2,2,7,39,2,2,3,2,1,57,0,7,0,0,0,0,1,2,0,0,1,1,12,3,0,2
29,1,1,2,7,39,2,2,3,1,1,57,0,1,1,4,30000,18000,4,2,0,0,5,1,12,3,98300,2
37,2,1,2,1,39,2,2,2,1,1,57,0,1,1,9,17000,13030,4,2,0,0,1,1,12,3,37030,2
33,2,1,2,7,39,2,1,4,1,1,57,0,6,0,0,0,0,4,2,0,0,5,1,12,3,43901,2
38,1,1,2,1,39,2,2,3,1,1,57,0,1,1,8,28001,4001,4,2,0,0,6,1,12,3,38728,2
38,2,1,2,1,36,2,2,3,1,1,57,0,7,0,0,0,0,4,2,0,0,6,1,12,3,38728,2
26,2,1,2,3,43,2,2,3,1,1,57,0,1,3,13,50504,32504,4,2,0,0,1,1,12,3,50504,2
37,1,1,2,7,39,2,2,3,2,1,57,0,2,6,8,0,0,1,2,0,0,1,1,12,3,0,2
35,2,2,2,7,39,2,2,1,1,1,57,0,2,1,4,10001,0,1,2,0,0,1,1,12,3,10001,2
34,2,2,1,7,39,2,2,3,1,2,73,25,1,1,12,18500,0,1,2,0,0,6,1,12,3,18500,2
31,1,1,1,1,32,2,1,4,2,5,313,24,7,0,0,0,0,1,2,0,0,1,1,12,3,15000,2
31,2,1,1,1,32,2,2,2,2,5,313,24,7,0,0,15000,0,1,2,0,0,2,1,12,3,15000,2
29,2,2,1,7,40,2,2,2,2,5,327,22,1,6,6,7000,0,1,2,0,0,1,1,12,3,7000,2
33,2,1,1,1,42,2,2,2,1,1,57,0,1,1,9,25032,0,4,2,0,0,2,1,12,3,67035,2
31,2,1,2,1,37,2,2,3,1,1,57,0,1,1,5,18000,9000,1,2,0,0,1,1,12,3,33000,2
38,1,1,1,1,36,2,2,3,1,1,57,0,1,5,12,15000,0,1,2,0,0,2,1,12,3,33000,2
28,1,1,1,7,40,2,1,4,2,1,57,0,7,0,0,0,0,4,2,0,0,5,1,12,3,70000,2
31,2,1,1,1,39,2,2,4,1,1,57,0,7,0,0,0,18102,3,2,0,0,1,1,12,3,42102,2
32,1,1,1,1,42,2,2,3,1,2,73,25,1,1,4,42102,0,3,2,0,0,2,1,12,3,42102,2
38,2,1,1,1,39,2,2,2,1,1,57,0,7,0,0,0,0,4,2,0,0,2,1,12,3,100000,2
30,2,2,1,1,39,2,2,2,2,1,57,0,7,0,0,13000,39000,4,2,0,0,1,1,12,3,63000,2
35,1,2,1,1,39,2,2,2,1,2,73,21,1,1,12,50000,0,4,2,0,0,2,1,12,3,63000,2
28,1,2,2,7,38,1,2,1,1,1,57,0,2,5,6,220200,208200,4,2,0,0,1,1,12,3,263696,2
31,2,2,2,7,39,2,2,1,2,1,57,0,4,1,6,17000,0,1,2,0,0,1,1,12,3,17000,2
34,2,1,2,1,42,2,2,1,2,1,57,0,7,0,0,33000,86020,4,2,0,0,1,1,12,3,140642,2
34,1,1,2,1,39,2,2,3,2,1,57,0,1,1,12,101632,0,4,1,1,3750,2,1,12,3,140642,2
38,1,1,1,7,39,2,1,4,2,1,57,0,7,0,0,15109,0,4,2,0,0,5,1,12,3,41137,2
36,2,1,2,1,46,2,2,5,1,1,57,0,1,1,8,500735,492989,4,2,0,0,1,1,12,3,574929,2
32,2,1,1,1,41,2,2,4,1,2,73,25,7,0,0,12000,13008,3,2,0,0,1,1,12,3,37008,2
31,2,1,1,7,38,1,2,3,1,2,73,16,1,1,10,23000,5000,2,2,0,0,1,1,12,3,23000,2
29,2,1,2,1,39,2,2,3,1,1,57,0,1,1,11,12002,13654,4,2,0,0,1,1,12,3,37654,2
30,1,1,2,1,44,2,2,2,1,1,57,0,1,1,10,25652,0,4,2,0,0,2,1,12,3,37654,2
37,1,2,2,1,42,1,2,2,1,4,332,13,1,1,5,60003,72003,4,2,0,0,1,1,12,3,96003,2
36,2,2,2,1,42,2,2,3,1,1,57,0,1,3,10,36000,0,4,2,0,0,2,1,12,3,96003,2
24,2,2,2,7,40,2,2,2,1,1,57,0,7,0,0,0,0,4,2,0,0,1,1,12,3,60096,2
33,2,2,2,7,43,1,2,2,1,1,57,0,1,3,13,34000,16000,4,2,0,0,1,1,12,3,34000,2
25,2,4,2,7,43,2,2,5,1,1,57,0,1,1,10,23000,11000,4,2,0,0,5,1,12,3,88964,2
30,1,2,2,1,39,2,2,3,1,5,333,25,1,1,4,2000,41001,4,2,0,0,1,1,12,3,65001,2
32,2,2,2,1,39,2,2,3,1,4,333,17,1,1,9,63001,0,4,2,0,0,2,1,12,3,65001,2
36,2,1,1,1,35,2,2,1,2,4,303,16,7,0,0,10,26011,4,2,0,0,1,1,12,3,50011,2
38,2,2,2,1,42,2,2,1,1,4,341,14,1,1,6,50100,0,4,2,0,0,2,1,12,3,100300,2
38,2,2,2,6,42,1,2,3,1,1,57,0,1,1,10,42290,24000,4,2,0,0,1,1,12,3,42290,2
27,2,1,1,3,43,2,2,3,1,5,314,22,1,1,12,20000,2000,1,2,0,0,1,1,12,3,20000,2
25,2,1,1,7,42,2,2,2,1,4,370,18,1,4,10,4900,0,2,2,0,0,5,1,12,3,16900,2
35,2,1,2,7,44,1,2,2,1,1,57,0,1,1,5,60000,48000,4,2,0,0,1,1,12,3,185000,2
36,2,1,1,1,40,1,2,2,1,5,329,22,1,6,10,20000,152870,4,2,0,0,1,1,12,3,186000,2
23,2,1,1,7,38,2,2,4,2,5,303,18,1,1,10,23000,11000,4,2,0,0,5,1,12,3,71000,2
37,2,1,2,7,40,2,2,2,1,1,57,0,1,1,5,30000,18000,4,2,0,0,1,1,12,3,30000,2
23,1,2,2,7,39,2,2,2,1,1,57,0,1,6,12,50000,27270,4,2,0,0,1,1,12,3,178711,2
33,2,1,2,7,43,2,2,3,1,1,57,0,1,1,10,32135,14135,4,2,0,0,1,1,12,3,32135,2
29,1,1,1,7,43,1,2,1,1,4,364,16,1,1,8,90001,74153,4,2,0,0,1,1,12,3,90001,2
36,2,1,1,5,39,2,2,2,1,1,57,0,1,1,10,32700,7500,4,2,0,0,1,1,12,3,32700,2
28,1,2,2,1,43,2,2,1,1,1,57,0,1,5,8,90002,0,4,2,0,0,2,1,12,3,290010,2
24,1,1,1,7,42,2,2,2,2,1,57,0,1,1,9,10080,0,4,2,0,0,1,1,12,3,53585,2
26,1,1,2,7,43,2,2,1,1,1,57,0,1,1,9,103400,85790,4,2,0,0,1,1,12,3,103400,2
26,1,1,2,7,43,2,2,1,1,1,57,0,1,1,4,35406,23406,4,2,0,0,5,1,12,3,302675,2
31,1,1,2,7,43,1,2,1,1,1,57,0,1,4,13,83600,65400,4,2,0,0,1,1,12,3,123610,2
38,2,1,2,5,42,1,2,1,1,1,57,0,1,1,11,40010,28010,4,2,0,0,6,1,12,3,123610,2
37,1,2,2,1,39,2,2,1,1,1,57,0,1,6,11,20000,0,4,2,0,0,2,1,12,3,100400,2
38,2,1,1,1,43,2,2,3,1,1,57,0,1,1,10,50023,0,4,2,0,0,2,1,12,3,200121,2
29,1,2,2,7,43,2,2,1,2,4,332,16,1,1,5,0,0,4,2,0,0,1,1,12,3,55187,2
29,1,2,2,1,39,2,2,3,2,4,332,20,1,1,5,6000,0,4,2,0,0,6,1,12,3,55187,2
31,2,2,2,7,43,2,2,3,2,5,333,21,7,1,9,4300,0,4,2,0,0,5,1,12,3,60300,2
29,2,2,2,1,44,2,2,3,1,3,332,19,1,1,10,60000,94000,4,2,0,0,1,1,12,3,120000,2
33,1,2,2,1,43,1,2,3,1,4,332,17,1,1,8,60000,0,4,2,0,0,2,1,12,3,120000,2
32,1,1,2,7,43,2,2,3,1,1,57,0,7,0,0,0,0,4,2,0,0,5,1,12,3,180364,2
28,1,1,2,7,40,2,1,5,1,1,57,0,1,1,12,15040,0,4,2,0,0,5,1,12,3,180364,2
37,1,2,2,7,43,2,2,4,2,1,57,0,1,1,9,35001,23001,4,2,0,0,1,1,12,3,35001,2
37,2,2,2,5,44,1,2,2,1,1,57,0,1,4,13,94025,76187,4,2,0,0,1,1,12,3,94025,2
36,1,2,2,1,40,1,2,2,2,4,216,10,7,0,0,0,0,1,2,0,0,1,1,12,3,0,2
32,2,2,2,1,40,2,2,1,2,5,216,10,7,0,0,0,0,1,2,0,0,2,1,12,3,0,2
30,1,1,1,7,40,2,2,3,1,1,57,0,1,1,5,57000,45000,4,2,0,0,5,1,12,3,245100,2
34,1,1,1,1,43,2,2,3,1,5,364,19,1,5,3,36000,37000,4,2,0,0,1,1,12,3,61000,2
35,2,1,1,1,39,1,1,3,1,4,364,20,1,1,12,25000,0,4,2,0,0,2,1,12,3,61000,2
26,2,1,2,1,39,2,2,1,1,4,436,22,7,0,0,0,0,1,2,0,0,2,1,12,3,25218,2
33,2,2,2,1,40,2,2,4,1,4,323,20,1,1,5,30000,30500,4,2,0,0,1,1,12,3,54500,2
36,1,2,2,1,38,2,2,2,2,4,323,11,1,1,4,24500,0,4,2,0,0,2,1,12,3,54500,2
37,2,1,1,1,45,1,2,1,1,1,57,0,1,4,10,83052,147021,4,2,0,0,1,1,12,3,273005,2
32,1,1,1,7,39,2,2,1,1,5,327,24,1,1,5,13001,0,1,2,0,0,1,1,12,3,13001,2
25,2,2,2,7,39,2,2,2,2,1,57,0,7,0,0,3600,0,4,2,0,0,6,1,12,3,49480,2
24,2,1,2,7,39,2,1,2,2,1,57,0,1,1,10,30800,18800,4,2,0,0,6,1,12,3,83755,2
34,2,2,2,5,42,1,2,1,1,1,57,0,1,3,10,60000,48000,4,2,0,0,1,1,12,3,60000,2
31,1,2,2,7,40,1,2,1,1,4,333,11,1,3,13,60000,48000,4,2,0,0,1,1,12,3,60000,2
28,1,1,1,7,43,2,2,2,1,1,57,0,1,1,7,30002,18002,4,2,0,0,1,1,12,3,30002,2
36,2,1,1,5,42,1,2,2,2,5,370,18,1,6,5,20004,473,1,2,0,0,1,1,12,3,170054,2
36,1,2,2,1,46,2,2,1,1,1,57,0,1,1,8,77010,135012,4,2,0,0,1,1,12,3,159012,2
35,2,2,2,1,46,2,2,1,1,1,57,0,1,1,10,82002,0,4,2,0,0,2,1,12,3,159012,2
25,2,1,2,7,43,1,2,1,1,1,57,0,1,5,8,28000,16000,4,2,0,0,1,1,12,3,92805,2
26,2,1,2,7,43,2,2,1,1,1,57,0,1,1,5,35000,23000,4,2,0,0,6,1,12,3,92805,2
29,1,1,1,7,39,2,2,2,1,1,57,0,1,1,5,50206,38206,4,2,0,0,1,1,12,3,50206,2
28,1,1,1,7,40,2,2,4,1,1,57,0,4,1,4,0,0,4,2,0,0,6,1,12,3,50206,2
30,2,1,1,1,41,1,2,3,1,1,57,0,2,1,10,57500,88500,4,2,0,0,1,1,12,3,112500,2
32,1,1,1,1,41,2,2,1,1,1,57,0,1,5,5,55000,0,4,2,0,0,2,1,12,3,112500,2
32,2,1,1,1,44,1,2,1,1,4,329,19,1,1,11,90380,109335,4,2,0,0,1,1,12,3,145535,2
32,1,1,2,1,40,2,2,1,1,1,57,0,1,1,9,55155,0,4,2,0,0,2,1,12,3,145535,2
27,2,1,2,7,39,2,2,1,1,1,57,0,1,1,10,38008,26008,4,2,0,0,5,1,12,3,114638,2
34,2,1,2,7,42,2,2,2,1,1,57,0,1,1,11,29437,17437,4,2,0,0,1,1,12,3,29437,2
37,2,1,2,1,45,1,2,1,1,4,362,17,1,1,9,113006,0,4,2,0,0,2,1,12,3,146506,2
27,2,2,2,7,40,2,2,2,1,1,57,0,1,1,10,30000,18000,4,2,0,0,5,1,12,3,150000,2
28,1,2,2,7,37,2,2,3,2,1,57,0,1,1,3,12000,0,1,2,0,0,1,1,12,3,12000,2
28,2,2,2,3,40,2,2,2,1,1,57,0,1,1,9,37500,19500,3,2,0,0,1,1,12,3,37500,2
34,1,2,2,7,41,1,2,2,1,1,57,0,1,1,11,48000,36000,4,2,0,0,1,1,12,3,48000,2
24,1,1,1,7,39,2,2,1,2,1,57,0,7,0,0,16,0,2,2,0,0,5,1,12,3,23843,2
24,2,4,2,7,42,2,2,1,1,1,57,0,7,0,0,0,0,4,2,0,0,5,1,12,3,48000,2
23,1,1,1,7,41,2,2,1,1,4,373,18,7,0,0,0,0,1,2,0,0,5,1,12,3,7596,2
33,2,1,2,1,44,1,2,1,1,1,57,0,7,0,0,210,126425,4,2,0,0,1,1,12,3,150425,2
35,1,1,2,1,45,1,2,1,1,1,57,0,1,5,9,150215,0,4,2,0,0,2,1,12,3,150425,2
38,1,1,2,1,45,1,2,1,1,1,57,0,1,1,10,471000,588460,4,2,0,0,1,1,12,3,621000,2
27,2,1,1,1,43,2,2,2,1,5,327,22,1,1,11,35006,0,4,2,0,0,2,1,12,3,95016,2
27,2,2,2,7,42,2,2,1,1,1,57,0,7,0,0,20000,8000,4,2,0,0,5,1,12,3,64802,2
23,2,2,2,7,42,2,2,3,2,1,57,0,7,0,0,0,0,4,2,0,0,5,1,12,3,64802,2
26,2,1,1,7,43,2,2,1,1,1,57,0,1,1,7,29008,17008,4,2,0,0,5,1,12,3,135010,2
35,2,1,1,1,41,2,2,1,1,5,364,25,7,0,0,0,126013,4,2,0,0,1,1,12,3,150013,2
38,1,1,1,1,44,2,2,1,1,5,364,25,1,1,5,150013,0,4,2,0,0,2,1,12,3,150013,2
24,2,1,1,7,44,1,2,1,1,1,57,0,1,3,10,85010,73010,4,2,0,0,1,1,12,3,85010,2
34,2,1,2,1,40,2,2,3,1,5,362,17,1,1,11,12001,88101,4,2,0,0,1,1,12,3,112101,2
37,1,1,2,1,39,2,2,2,1,1,57,0,1,1,5,65100,67182,4,2,0,0,1,1,12,3,100160,2
38,2,1,1,1,40,2,2,2,1,3,370,12,1,6,5,35060,0,4,2,0,0,2,1,12,3,100160,2
35,2,1,1,1,43,2,2,2,1,4,373,15,1,1,10,138113,0,4,2,0,0,2,1,12,3,288289,2
36,2,1,1,7,40,2,2,2,1,1,57,0,1,1,10,45550,27550,4,2,0,0,1,1,12,3,45550,2
32,2,1,1,6,39,2,2,4,1,4,373,14,1,1,4,27000,8000,3,2,0,0,1,1,12,3,27000,2
36,1,1,1,5,40,1,2,4,1,1,57,0,7,0,0,8598,0,4,2,0,0,1,1,12,3,40598,2
32,2,1,1,5,41,2,2,3,1,4,365,19,1,1,10,20000,8000,4,2,0,0,6,1,12,3,40598,2
37,1,1,1,7,40,2,2,4,2,4,364,12,7,0,0,500,0,4,2,0,0,1,1,12,3,60500,2
34,1,1,1,7,43,2,2,1,1,1,57,0,1,1,5,55000,43000,4,2,0,0,1,1,12,3,110000,2
36,2,1,1,7,43,2,2,1,1,5,364,25,1,1,6,0,0,1,2,0,0,6,1,12,3,13220,2
27,2,1,1,1,41,2,2,3,1,4,364,23,1,1,4,16010,113525,4,2,0,0,1,1,12,3,196010,2
29,1,1,1,1,39,2,2,3,2,5,364,24,1,6,5,160000,0,4,2,0,0,2,1,12,3,196010,2
27,1,1,1,7,43,2,2,1,1,5,373,16,1,1,8,40024,28024,4,2,0,0,1,1,12,3,53099,2
32,2,1,1,3,38,2,2,3,2,4,329,19,1,1,9,7500,0,1,2,0,0,1,1,12,3,16040,2
26,2,1,1,7,46,1,2,1,1,1,57,0,1,1,10,24000,12000,4,2,0,0,5,1,12,3,326020,2
24,1,1,1,7,42,1,2,1,1,1,57,0,7,0,0,0,0,4,2,0,0,5,1,12,3,326020,2
33,2,2,2,7,43,2,2,1,1,4,333,22,1,1,5,31605,18005,4,2,0,0,1,1,12,3,61605,2
32,2,2,2,1,42,2,2,2,1,5,332,25,7,0,0,0,0,2,2,0,0,2,1,12,3,39031,2
35,1,6,2,7,40,2,1,2,2,1,57,0,2,6,9,78000,48561,4,2,0,0,1,1,12,3,78000,2
31,2,2,2,7,39,2,2,5,1,1,57,0,4,1,11,8000,0,1,2,0,0,5,1,12,3,8000,2
24,2,2,2,7,41,1,2,4,1,1,57,0,6,0,0,0,0,1,2,0,0,5,1,12,3,8000,2
29,1,17,2,1,43,1,2,2,1,1,57,0,1,1,9,320014,346034,4,2,0,0,1,1,12,3,370034,2
28,2,2,2,1,43,2,2,2,1,1,57,0,1,1,10,50020,0,4,2,0,0,2,1,12,3,370034,2
34,2,2,2,5,40,2,2,3,2,5,333,10,1,1,9,48000,30000,4,2,0,0,6,1,12,3,163542,2
23,1,2,2,7,38,2,2,1,1,1,57,0,4,1,3,1200,0,4,2,0,0,5,1,12,3,55200,2
29,1,2,2,7,44,2,2,3,1,1,57,0,1,1,9,36000,24000,4,2,0,0,1,1,12,3,36000,2
38,1,2,2,1,42,2,2,1,1,4,332,20,1,1,5,60003,0,4,2,0,0,2,1,12,3,129511,2
35,1,2,2,7,41,2,2,1,1,5,333,20,1,1,7,31200,18000,4,2,0,0,5,1,12,3,54282,2
29,2,1,2,7,40,2,2,3,2,1,57,0,1,1,6,32874,14874,4,2,0,0,1,1,12,3,32876,2
38,2,2,2,1,43,2,2,2,1,4,332,21,1,1,5,158000,0,4,2,0,0,2,1,12,3,226151,2
38,2,1,2,1,44,1,2,1,1,1,57,0,1,5,10,25000,1000,1,2,0,0,1,1,12,3,25000,2
35,1,1,1,5,43,1,2,1,1,4,370,10,1,1,11,160046,148046,4,2,0,0,1,1,12,3,160046,2
35,2,2,2,3,40,2,2,2,1,5,332,22,1,1,9,27000,9000,3,2,0,0,1,1,12,3,27000,2
32,1,1,1,1,43,2,2,2,1,2,73,11,1,1,10,40010,56010,4,2,0,0,1,1,12,3,80010,2
28,2,1,2,1,44,2,2,2,1,1,57,0,1,1,4,40000,0,4,2,0,0,2,1,12,3,80010,2
29,2,1,1,6,39,2,2,1,1,2,73,22,1,1,4,10400,0,1,2,0,0,1,1,12,3,10400,2
35,1,1,2,7,43,1,2,3,1,1,57,0,1,1,10,90000,78000,4,2,0,0,1,1,12,3,108000,2
38,2,1,1,5,39,1,2,1,1,4,364,14,1,1,5,36069,18069,4,2,0,0,1,1,12,3,36069,2
30,1,1,1,7,41,1,2,2,1,4,370,13,1,1,5,40000,28000,4,2,0,0,5,1,12,3,86531,2
34,2,2,2,7,40,2,2,2,1,1,57,0,1,1,5,30000,18000,4,2,0,0,1,1,12,3,30000,2
31,1,4,2,7,43,2,2,1,1,5,210,25,1,1,9,96001,81931,4,2,0,0,1,1,12,3,168102,2
29,1,2,2,3,43,2,2,3,2,1,57,0,1,1,9,18000,6000,3,2,0,0,1,1,12,3,18000,2
36,2,2,2,5,39,1,2,2,1,4,333,20,1,1,10,49000,37000,4,2,0,0,1,1,12,3,49000,2
